category,job,kind,file
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.02 - Sheet - A-407 - Cross Section G-G.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.02.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A201 - P1 Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A202 - L1 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A203 - L2 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A204 - L3 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A205 - L4 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A206 - L5 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A207 - L6 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A208 - L7 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A209 - L8 Floor Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A210 - Roof Plan.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A301 - North (E Hastings) Elevation.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A302 - South (Laneway) Elevation.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A303 - West Elevation.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A304 - East Elevation.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A401 - Long Section A-A.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A402 - Long Section B-B.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A403 - Long Section C-C.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A404 - Long Section D-D.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A405 - Cross Section E-E.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A406 - Cross Section F-F.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A407 - Cross Section G-G.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\3532 E Hastings_BP_2022.12 - Sheet - A408 - Cross Section H-H.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A0.0 General.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A1.0 Schedules.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A2.0 Plans.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A2.1 Reflected Ceiling Plans.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A3.0 Elevations.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A4.0 Sections.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A4.1 Key Sections.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A403_Section C-C.pdf"
"03 Residential","31019-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\01 Architectural\Obsolete\A427 - Canopy Details.pdf"
"03 Residential","31019-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\31019-01 - 2025-02-24 - 3258 E Hastings - Structural Stickfile.pdf"
"03 Residential","31019-02","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31019-02 (3532 E Hastings Wall Repair Design)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31019-03","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31019-03 (3532 East Hastings Work Platform Review)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\#39 - Sketch_San Ysidro - 09.27.23  _ Ramps @ Trash Room (REVISED 3B).pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\(A) SY-Vista Lane_Architectural City Responses Set_6-13-2022.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\31020-01 Vista Lane - 2022-08-10 - Arch Stickfile.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\A1.4_ ROOF PLAN Rev.11.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\SY_Vista Lane- FLOOR PLATE PLANS- HIGHLIGHTING CHANGES SINCE 6-13-2022.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Vista Lane_Post Permit Submittal_Delta 1_3-3-2023-compressed.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\A6.6 - STAIR 1, 2 & 3 DETAILS.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\A6.7 - STAIR 1, 2, 3 & TRASH CUTE DETAILS.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\A6.8 - ELEVATOR 1, 2 & 3 DETAILS.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\San Ysidro Vista Lane Apartments_City Submittal Set_3-15-2022_.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\SY_Vista Lane - Elevations.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\SY_Vista Lane - Sections.pdf"
"03 Residential","31020-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\01 Architectural\Obsolete\SY_Vista Lane - Site Plan.pdf"
"03 Residential","31020-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\31020-Vista Lane Struc Struct Stickfile 2024-01-06.pdf"
"03 Residential","31021-01","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\31021-01 Stella Struct Dwgs with SSI 015 2026-06-23.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\231122_STELLA_SUB 02.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\260406_STELLA APARTMENTS_CC01 DRAFT.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\260520_STELLA APARTMENTS CC01.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\223035 Stella Apartments Mechanical Anchorage - Structural Calculations - 10-19-2023.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\231122_STELLA_SUB 02.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\3785 - Stella - BLDG - WPCP.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\3785 - Stella - EMA DS3237B.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\3785 - Stella - SWMDCMA.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\3785 - Stella - SWQMP_combined.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\3785- Stella Drainage Study.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\ds165.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\L01MatRec-StellaApartments-1023.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\L01RvwCmts-StellaApartments-1023.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\PRJ-1096758 RESPONSE LETTER.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\2023-11-23 BP Submission 02\Stella_Book Spec_[draft]_231019.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\04082022_STELLA APARTMENTS.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\220217_ECB PROGRESS.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\220331_ECB STELLA.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\220505_STELLA_MEETING MARKUPS.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\220712_STELLA PROGRESS PDF.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\230119_STELLA NORTH PARK_SDA MARKUPS.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\230307_STELLA PDF.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\230416_STELLA_DRAFT.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\230526_STELLA_BLDG SUB 01.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\231019_STELLA DRAFT.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\240327_STELLA_VE UPDATES KOR.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\240327_STELLA_VE UPDATES.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\31021-01 - Stella -ARCH. 11x17.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\DEV SUM_DD_01.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\DEV SUM_SD_03.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\ELEVATOR SHAFT REVISION MARKUP.pdf"
"03 Residential","31021-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\31021-01 (Stella Apartments 3104-20 El Cajon Blvd)\05 Stickfile\01 Architectural\Obsolete\STELLA_VE EXTERIOR REVISIONS_SDA MARKUPS.pdf"
