EnrichmentId,CanonicalOrgId,ProviderName,ExtractorType,Persons,Affiliations,Signals,Actions,Works,Risks,Narratives,Inserted,Updated,Status,ErrorMessage
72904,16847,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,10,Persisted,
72905,16853,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72906,16911,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72908,16944,FirmNarrativeHoning,PersonListExtractor,6,6,0,0,0,0,0,0,12,Persisted,
72909,17074,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72910,17244,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72911,17644,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72912,24618,FirmNarrativeHoning,PersonListExtractor,1,1,1,0,0,0,0,0,3,Persisted,
72913,24650,FirmNarrativeHoning,PersonListExtractor,1,1,1,0,0,0,0,0,3,Persisted,
72914,24670,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72915,24677,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72916,24750,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72917,24773,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72918,24859,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72919,25012,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72920,25068,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72921,25072,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72922,25164,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72923,25198,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72924,25202,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72925,25254,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72926,25258,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72927,25304,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72928,25335,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,10,Persisted,
72929,25357,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72930,25399,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72931,25497,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72932,25514,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72933,25561,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,2,Persisted,
72934,25589,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72935,25708,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72936,25809,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72937,54728,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72938,54268,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72939,54302,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,1,3,Persisted,
72940,54406,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
72941,54454,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,1,9,Persisted,
72942,54759,FirmNarrativeHoning,PersonListExtractor,4,4,1,0,0,0,0,6,3,Persisted,
72943,54775,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72944,54852,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72945,55079,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
72946,55102,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,5,1,Persisted,
72947,55104,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72948,55111,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72949,68892,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72950,68966,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,5,5,Persisted,
72951,69094,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,10,Persisted,
72952,69282,FirmNarrativeHoning,PersonListExtractor,8,8,0,0,0,0,0,6,10,Persisted,
72953,69320,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72954,69342,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72955,69623,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,2,4,Persisted,
72956,69636,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,4,4,Persisted,
72957,69695,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72958,69719,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72959,69721,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,8,2,Persisted,
72960,69724,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72961,69725,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,7,1,Persisted,
72962,69726,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,6,4,Persisted,
72963,69733,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72964,69756,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72965,69757,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,1,1,Persisted,
72966,69968,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,3,1,Persisted,
72968,69993,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72969,70041,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,4,0,Persisted,
72970,70662,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
72971,69001,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,2,0,Persisted,
72972,71126,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72973,71348,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
72974,71998,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,2,2,Persisted,
72975,72164,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,7,1,Persisted,
72976,72190,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,1,3,Persisted,
72979,72435,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72980,7302,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
72981,7350,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72982,7379,FirmNarrativeHoning,PersonListExtractor,6,6,0,0,0,0,0,0,12,Persisted,
72983,7394,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
72984,7397,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72985,75124,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72986,75125,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
72987,75126,FirmNarrativeHoning,PersonListExtractor,6,6,0,0,0,0,0,0,12,Persisted,
72988,38918,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72989,75129,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72990,7828,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72991,8314,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72993,8341,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
72994,8395,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
72995,8531,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72996,8544,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,2,Persisted,
72997,8915,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
72998,9015,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73000,9210,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73358,10076,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73359,10086,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73360,10195,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73361,10301,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73362,1063,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73363,10653,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73364,10716,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73365,10727,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73366,10905,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73367,10914,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73368,11222,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73369,11466,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73370,11477,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73371,11489,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73372,11507,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73374,11609,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73375,11671,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73376,11823,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73377,11923,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73379,12070,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73380,12078,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73381,1585,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73382,15944,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73383,1601,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73384,1711,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73385,1741,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73386,1769,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73387,1775,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73388,1781,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73389,1818,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73390,18657,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73391,1963,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73393,2134,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73394,2137,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73395,2138,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73396,2257,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73397,2258,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73398,2396,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73399,2498,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73400,2499,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73401,2525,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73402,2617,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73403,2636,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73404,2685,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73405,2711,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73406,2780,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73407,3008,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73408,3014,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73409,3027,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73410,3035,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73411,3036,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73412,3085,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73413,3116,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73414,3117,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73415,3118,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73416,3123,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73417,3183,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73418,3637,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73419,3639,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73420,3737,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73421,3831,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73422,3832,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73424,3848,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73425,38919,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73426,38920,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73427,38923,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73428,38924,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73429,38925,FirmNarrativeHoning,PersonListExtractor,3,3,1,0,0,0,0,0,7,Persisted,
73430,38926,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73431,38927,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73432,38928,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73433,38930,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73434,38931,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73435,38934,FirmNarrativeHoning,PersonListExtractor,7,7,0,0,0,0,0,0,14,Persisted,
73436,38935,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73437,4148,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73438,44921,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73439,45287,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73440,45365,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73441,45933,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73442,46654,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73443,46699,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73444,47018,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73445,47147,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73446,47201,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73447,47230,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73448,47388,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73449,47701,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73450,49400,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73451,50448,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73452,52062,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73453,52063,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73454,55850,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73455,5741,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73456,5747,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73457,5908,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73458,59847,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73459,60556,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73460,61179,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73461,6154,FirmNarrativeHoning,PersonListExtractor,8,8,0,0,0,0,0,0,16,Persisted,
73462,6231,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73463,63104,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73464,63114,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73465,63310,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73466,63323,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73467,63347,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73468,63830,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73469,64009,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73470,6440,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73471,6544,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73472,65803,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73473,6596,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73474,66214,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73475,66358,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73476,66391,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73477,6769,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73478,68742,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73479,68746,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73480,68998,FirmNarrativeHoning,PersonListExtractor,3,3,0,0,0,0,0,0,6,Persisted,
73481,69014,FirmNarrativeHoning,PersonListExtractor,8,8,0,0,0,0,0,0,16,Persisted,
73482,69332,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,10,Persisted,
73483,69519,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73484,69543,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73485,69595,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73486,6972,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73487,69994,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73488,7017,FirmNarrativeHoning,PersonListExtractor,4,4,0,0,0,0,0,0,8,Persisted,
73489,70635,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73490,70663,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73491,71876,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73492,71883,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73493,72021,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73494,7254,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73495,7345,FirmNarrativeHoning,PersonListExtractor,5,5,0,0,0,0,0,0,10,Persisted,
73496,7359,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73497,8072,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73498,8742,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73499,8856,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73500,8863,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73501,8931,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73502,9009,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73503,9020,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73504,9142,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73505,9566,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73506,9570,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73507,9834,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73508,12641,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73509,12649,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73510,12941,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73511,13240,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73512,13382,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73513,13477,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73514,13565,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73515,13731,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73516,14089,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73517,14320,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73518,14564,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73519,14676,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73520,14712,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73521,14768,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73522,14884,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73523,15071,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73524,15159,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73525,15177,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73526,15323,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73527,15459,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73528,15535,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73529,15548,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73530,15558,FirmNarrativeHoning,PersonListExtractor,2,2,0,0,0,0,0,0,4,Persisted,
73531,16056,FirmNarrativeHoning,PersonListExtractor,7,7,0,0,0,0,0,0,14,Persisted,
73532,16354,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73533,16470,FirmNarrativeHoning,PersonListExtractor,1,1,0,0,0,0,0,0,2,Persisted,
73534,16659,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73535,16692,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73536,17064,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73537,17411,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
73538,17509,FirmNarrativeHoning,PersonListExtractor,0,0,0,0,0,0,0,0,0,Empty,
